,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,TEAM_PERF,OPP_PERF,TEAM_WIN_PCT,OPP_WIN-PCT,WIN
194,106.0,0.392,0.8640000000000001,0.379,22.0,56.0,114.0,0.449,0.875,0.342,30.0,41.0,0,119.0,106.3,0.257,0.273,1
195,102.0,0.493,0.889,0.5,23.0,44.0,100.0,0.435,0.765,0.3329999999999999,23.0,39.0,1,119.7,117.7,0.257,0.361,0
196,124.0,0.489,0.8240000000000001,0.419,30.0,51.0,120.0,0.474,0.6,0.452,37.0,45.0,1,119.5,103.7,0.257,0.424,0
197,120.0,0.4529999999999999,0.762,0.346,32.0,46.0,112.0,0.4539999999999999,0.917,0.361,28.0,49.0,1,116.8,107.3,0.257,0.727,1
198,129.0,0.523,0.952,0.4589999999999999,34.0,39.0,98.0,0.389,0.8,0.267,19.0,49.0,1,116.2,101.7,0.257,0.303,1
199,117.0,0.489,0.8,0.265,25.0,37.0,134.0,0.5379999999999999,0.9,0.41,35.0,45.0,0,117.5,121.5,0.257,0.5,0
200,111.0,0.466,0.75,0.4,29.0,46.0,105.0,0.392,0.778,0.455,19.0,49.0,1,117.2,105.8,0.257,0.424,1
201,91.0,0.3720000000000001,0.905,0.3329999999999999,20.0,45.0,114.0,0.462,0.684,0.425,26.0,50.0,0,116.2,110.7,0.257,0.438,1
202,105.0,0.406,0.8420000000000001,0.355,24.0,46.0,100.0,0.442,0.733,0.351,29.0,49.0,1,118.3,112.7,0.257,0.438,0
203,134.0,0.4579999999999999,0.833,0.447,27.0,47.0,132.0,0.535,0.87,0.444,27.0,40.0,1,116.6,112.3,0.257,0.636,0
204,116.0,0.413,0.87,0.4,26.0,42.0,147.0,0.573,0.852,0.512,37.0,45.0,0,112.3,110.0,0.257,0.636,1
205,107.0,0.4579999999999999,0.696,0.405,30.0,36.0,111.0,0.4639999999999999,0.741,0.382,16.0,51.0,0,111.1,110.2,0.257,0.742,0
206,118.0,0.528,0.7,0.472,34.0,47.0,91.0,0.377,0.75,0.25,17.0,38.0,1,109.9,107.4,0.257,0.353,1
207,114.0,0.466,0.913,0.344,34.0,57.0,93.0,0.384,0.75,0.289,21.0,48.0,1,112.1,111.5,0.257,0.394,0
208,123.0,0.529,0.7829999999999999,0.441,32.0,46.0,111.0,0.425,0.6970000000000001,0.389,23.0,39.0,1,109.9,107.7,0.257,0.375,1
209,130.0,0.494,0.757,0.467,21.0,46.0,108.0,0.415,0.88,0.3329999999999999,26.0,47.0,1,110.6,107.8,0.257,0.375,1
210,127.0,0.479,0.773,0.4,28.0,57.0,108.0,0.452,0.667,0.359,30.0,35.0,1,113.5,114.2,0.257,0.636,0
211,104.0,0.384,0.7440000000000001,0.237,27.0,46.0,119.0,0.4629999999999999,0.78,0.4579999999999999,24.0,55.0,0,112.9,100.5,0.257,0.273,0
212,121.0,0.505,0.7,0.395,31.0,54.0,99.0,0.3720000000000001,0.8059999999999999,0.121,17.0,43.0,1,112.4,110.4,0.257,0.438,1
213,113.0,0.482,0.727,0.31,23.0,50.0,115.0,0.506,0.75,0.324,31.0,32.0,0,113.8,113.5,0.257,0.7879999999999999,1
214,114.0,0.456,0.778,0.297,29.0,50.0,104.0,0.469,0.708,0.379,29.0,43.0,1,116.3,114.5,0.257,0.6970000000000001,0
215,95.0,0.382,0.636,0.342,25.0,46.0,104.0,0.4429999999999999,0.68,0.321,26.0,50.0,0,116.7,114.4,0.257,0.647,0
216,106.0,0.409,0.895,0.283,30.0,51.0,105.0,0.406,0.636,0.342,20.0,48.0,1,116.0,110.2,0.257,0.6759999999999999,1
217,115.0,0.488,0.833,0.488,25.0,38.0,105.0,0.482,0.846,0.452,23.0,37.0,1,114.4,109.5,0.257,0.6859999999999999,1
218,101.0,0.4529999999999999,0.789,0.267,25.0,35.0,108.0,0.444,1.0,0.324,19.0,48.0,0,115.6,109.2,0.257,0.6859999999999999,0
219,137.0,0.526,0.857,0.535,41.0,48.0,106.0,0.3779999999999999,0.718,0.286,20.0,52.0,1,113.2,112.3,0.257,0.353,1
220,137.0,0.557,0.765,0.382,23.0,53.0,122.0,0.418,0.7879999999999999,0.326,16.0,40.0,1,110.2,111.7,0.257,0.412,1
221,128.0,0.512,0.742,0.415,27.0,54.0,129.0,0.4039999999999999,0.9,0.3829999999999999,25.0,41.0,0,108.4,106.8,0.257,0.382,1
222,138.0,0.556,0.6920000000000001,0.556,25.0,60.0,99.0,0.3429999999999999,0.84,0.222,14.0,43.0,1,111.1,109.6,0.257,0.857,0
223,105.0,0.3720000000000001,0.757,0.233,22.0,51.0,113.0,0.424,0.833,0.465,20.0,54.0,0,107.9,116.9,0.257,0.353,1
224,114.0,0.467,0.5770000000000001,0.357,23.0,49.0,113.0,0.4270000000000001,0.621,0.302,28.0,53.0,1,106.7,117.5,0.257,0.353,0
225,107.0,0.438,0.743,0.275,25.0,39.0,105.0,0.43,0.72,0.28,20.0,48.0,1,106.5,106.4,0.257,0.6970000000000001,1
226,107.0,0.468,0.815,0.289,25.0,35.0,131.0,0.5,1.0,0.455,28.0,47.0,0,106.4,116.5,0.6579999999999999,0.583,0
227,118.0,0.55,0.75,0.36,30.0,35.0,114.0,0.488,0.8640000000000001,0.382,29.0,41.0,1,104.7,113.8,0.6579999999999999,0.622,1
228,113.0,0.408,0.76,0.269,34.0,52.0,121.0,0.476,0.903,0.317,28.0,39.0,0,105.4,114.1,0.6579999999999999,0.711,0
229,100.0,0.448,0.731,0.15,22.0,53.0,116.0,0.512,0.636,0.439,31.0,35.0,0,102.6,116.5,0.6579999999999999,0.6759999999999999,1
230,110.0,0.472,0.708,0.321,25.0,52.0,124.0,0.488,0.889,0.667,24.0,34.0,0,104.1,116.3,0.6579999999999999,0.3779999999999999,0
231,99.0,0.41,0.826,0.414,24.0,40.0,115.0,0.471,0.75,0.3,30.0,49.0,0,105.7,110.2,0.6579999999999999,0.237,1
232,86.0,0.425,0.9,0.281,27.0,37.0,116.0,0.511,0.667,0.3329999999999999,24.0,44.0,0,107.5,120.7,0.6579999999999999,0.568,0
233,94.0,0.4429999999999999,0.833,0.143,21.0,34.0,112.0,0.526,0.5589999999999999,0.433,25.0,40.0,0,108.5,114.0,0.6579999999999999,0.528,0
234,101.0,0.435,0.667,0.314,28.0,48.0,115.0,0.469,0.462,0.405,34.0,52.0,0,110.2,123.7,0.6579999999999999,0.447,0
235,105.0,0.494,0.833,0.212,26.0,40.0,135.0,0.529,0.909,0.51,31.0,36.0,0,109.3,115.9,0.6579999999999999,0.583,0
236,112.0,0.462,0.933,0.3779999999999999,25.0,40.0,106.0,0.506,0.895,0.355,27.0,38.0,1,111.1,110.0,0.6579999999999999,0.237,0
237,101.0,0.39,0.882,0.324,23.0,40.0,113.0,0.494,0.7140000000000001,0.364,36.0,45.0,0,111.9,113.9,0.6579999999999999,0.486,0
238,120.0,0.517,0.652,0.406,31.0,33.0,125.0,0.524,0.735,0.483,29.0,47.0,0,113.0,115.6,0.6579999999999999,0.568,0
239,129.0,0.51,0.867,0.412,29.0,65.0,88.0,0.365,0.722,0.128,20.0,34.0,1,113.9,112.9,0.6579999999999999,0.447,0
240,117.0,0.506,0.828,0.409,28.0,35.0,125.0,0.494,0.774,0.5,31.0,44.0,0,111.6,119.0,0.6579999999999999,0.3779999999999999,1
241,112.0,0.4320000000000001,1.0,0.364,26.0,46.0,131.0,0.5329999999999999,0.895,0.514,39.0,44.0,0,108.5,106.6,0.6579999999999999,0.216,1
242,119.0,0.477,0.909,0.429,27.0,51.0,104.0,0.429,0.867,0.308,24.0,30.0,1,107.9,118.2,0.6579999999999999,0.583,0
243,115.0,0.512,0.769,0.344,28.0,44.0,104.0,0.425,0.7140000000000001,0.375,29.0,40.0,1,107.3,104.2,0.6579999999999999,0.622,0
244,118.0,0.488,0.826,0.487,31.0,38.0,129.0,0.575,0.923,0.607,35.0,36.0,0,105.9,108.6,0.6579999999999999,0.6759999999999999,0
245,96.0,0.3979999999999999,0.833,0.261,20.0,37.0,129.0,0.5379999999999999,0.522,0.425,31.0,56.0,0,104.7,119.4,0.6579999999999999,0.486,0
246,129.0,0.44,0.9,0.318,21.0,54.0,124.0,0.414,0.8640000000000001,0.25,30.0,60.0,1,103.6,108.0,0.6579999999999999,0.568,0
247,109.0,0.457,1.0,0.3,25.0,44.0,95.0,0.4529999999999999,0.615,0.29,21.0,46.0,1,104.8,106.2,0.6579999999999999,0.444,1
248,131.0,0.442,0.871,0.444,36.0,42.0,134.0,0.47,0.885,0.486,31.0,56.0,0,102.2,112.8,0.6579999999999999,0.6759999999999999,0
249,97.0,0.4479999999999999,0.769,0.281,27.0,36.0,124.0,0.51,0.619,0.351,23.0,53.0,0,104.1,112.9,0.6579999999999999,0.472,0
250,122.0,0.45,0.84,0.314,33.0,60.0,102.0,0.38,0.7140000000000001,0.5,23.0,47.0,1,105.2,120.8,0.6579999999999999,0.5,0
251,109.0,0.488,0.727,0.282,27.0,54.0,100.0,0.385,0.72,0.205,28.0,46.0,1,105.8,118.1,0.6579999999999999,0.583,0
252,98.0,0.379,0.85,0.395,29.0,52.0,107.0,0.402,0.875,0.22,22.0,47.0,0,107.2,114.3,0.6579999999999999,0.7140000000000001,0
253,111.0,0.481,0.7829999999999999,0.5,27.0,43.0,98.0,0.395,0.7809999999999999,0.192,19.0,44.0,1,105.3,108.5,0.6579999999999999,0.528,0
254,104.0,0.402,0.8440000000000001,0.524,26.0,42.0,111.0,0.518,0.875,0.407,24.0,46.0,0,105.5,107.6,0.6579999999999999,0.471,0
255,99.0,0.4,0.588,0.302,22.0,52.0,84.0,0.429,0.7140000000000001,0.15,20.0,43.0,1,109.3,106.1,0.6579999999999999,0.4589999999999999,0
256,117.0,0.469,0.765,0.452,30.0,53.0,113.0,0.458,0.722,0.444,31.0,44.0,1,108.2,118.3,0.6579999999999999,0.5529999999999999,0
257,121.0,0.489,0.765,0.462,28.0,42.0,141.0,0.522,1.0,0.471,35.0,46.0,0,106.1,114.6,0.6579999999999999,0.472,0
258,105.0,0.413,0.8,0.3329999999999999,22.0,41.0,96.0,0.467,0.792,0.212,22.0,49.0,1,104.7,115.3,0.6579999999999999,0.237,1
259,116.0,0.471,0.893,0.321,27.0,54.0,104.0,0.37,0.875,0.314,19.0,49.0,1,101.0,118.8,0.6579999999999999,0.583,1
260,113.0,0.4370000000000001,0.833,0.4,27.0,55.0,104.0,0.402,0.7929999999999999,0.324,16.0,40.0,1,99.3,112.0,0.6579999999999999,0.4589999999999999,1
261,106.0,0.434,0.96,0.303,25.0,47.0,102.0,0.419,0.652,0.265,23.0,48.0,1,99.2,106.8,0.6579999999999999,0.447,1
262,122.0,0.4539999999999999,0.893,0.29,19.0,57.0,112.0,0.3979999999999999,0.609,0.421,24.0,50.0,1,98.4,111.8,0.6579999999999999,0.568,0
263,79.0,0.395,0.722,0.24,24.0,25.0,100.0,0.603,0.875,0.455,27.0,38.0,0,100.2,104.3,0.6579999999999999,0.528,0
264,114.0,0.4679999999999999,0.774,0.421,22.0,43.0,106.0,0.451,0.682,0.31,19.0,48.0,1,100.5,109.4,0.6579999999999999,0.486,0
265,122.0,0.433,0.733,0.27,27.0,46.0,124.0,0.478,0.765,0.414,25.0,58.0,0,97.7,97.6,0.6579999999999999,0.243,0
266,102.0,0.376,0.84,0.407,23.0,46.0,110.0,0.5,0.765,0.375,29.0,42.0,0,98.9,107.4,0.6579999999999999,0.5,0
267,98.0,0.4429999999999999,0.6,0.415,21.0,37.0,100.0,0.535,0.682,0.375,24.0,39.0,0,98.9,105.1,0.6579999999999999,0.27,1
268,106.0,0.46,0.625,0.4379999999999999,30.0,44.0,91.0,0.462,0.667,0.391,18.0,37.0,1,99.8,103.5,0.6579999999999999,0.5,0
269,126.0,0.5539999999999999,0.7879999999999999,0.3329999999999999,26.0,38.0,121.0,0.494,0.8290000000000001,0.56,25.0,37.0,1,109.9,108.9,0.677,0.8059999999999999,0
270,100.0,0.3929999999999999,0.622,0.292,20.0,50.0,99.0,0.3720000000000001,0.727,0.324,22.0,53.0,1,109.8,111.0,0.677,0.8059999999999999,1
271,113.0,0.487,0.7559999999999999,0.4,20.0,41.0,103.0,0.471,0.684,0.385,24.0,42.0,1,112.5,110.4,0.677,0.8059999999999999,0
272,118.0,0.5539999999999999,0.75,0.469,32.0,34.0,97.0,0.429,0.875,0.3229999999999999,20.0,32.0,1,110.9,111.9,0.677,0.8059999999999999,1
273,96.0,0.416,0.667,0.1939999999999999,26.0,52.0,98.0,0.465,0.435,0.286,25.0,47.0,0,110.3,113.5,0.677,0.8059999999999999,0
274,138.0,0.5660000000000001,0.914,0.48,29.0,34.0,98.0,0.474,0.815,0.211,18.0,36.0,1,112.7,111.5,0.677,0.8059999999999999,0
275,105.0,0.424,0.657,0.455,24.0,42.0,109.0,0.444,0.72,0.407,26.0,48.0,0,110.2,111.9,0.677,0.8059999999999999,1
276,112.0,0.44,0.8290000000000001,0.265,23.0,42.0,116.0,0.489,0.5710000000000001,0.348,27.0,45.0,0,108.6,108.0,0.677,0.531,1
277,130.0,0.485,0.895,0.405,31.0,51.0,120.0,0.531,0.7879999999999999,0.5329999999999999,37.0,43.0,1,104.6,107.4,0.677,0.519,1
278,119.0,0.5,0.7190000000000001,0.417,26.0,46.0,117.0,0.484,0.75,0.4589999999999999,22.0,38.0,1,104.4,100.0,0.677,0.517,0
279,95.0,0.3929999999999999,0.8,0.321,23.0,42.0,112.0,0.489,0.6920000000000001,0.52,27.0,57.0,0,103.5,109.3,0.677,0.5,1
280,99.0,0.455,0.867,0.261,19.0,38.0,100.0,0.375,0.632,0.294,23.0,63.0,0,104.9,108.1,0.677,0.531,0
281,130.0,0.578,1.0,0.515,34.0,45.0,102.0,0.4529999999999999,0.7140000000000001,0.308,27.0,37.0,1,101.3,92.0,0.677,0.469,1
282,102.0,0.452,0.667,0.3329999999999999,25.0,57.0,69.0,0.321,0.72,0.1,12.0,44.0,1,100.9,99.8,0.677,0.3670000000000001,1
283,111.0,0.53,0.8640000000000001,0.211,29.0,45.0,90.0,0.424,1.0,0.381,21.0,33.0,1,102.7,111.7,0.677,0.758,0
284,120.0,0.49,0.75,0.467,27.0,43.0,122.0,0.5710000000000001,0.5,0.484,33.0,44.0,0,101.8,107.8,0.677,0.387,1
285,84.0,0.354,0.818,0.3229999999999999,14.0,46.0,89.0,0.4,0.889,0.36,15.0,40.0,0,104.5,103.7,0.677,0.7,0
286,100.0,0.494,0.7859999999999999,0.45,22.0,43.0,93.0,0.506,0.563,0.1669999999999999,24.0,33.0,1,105.3,96.3,0.677,0.679,1
287,90.0,0.4029999999999999,0.862,0.2,21.0,54.0,99.0,0.3929999999999999,0.76,0.357,24.0,40.0,0,106.1,113.8,0.677,0.758,0
288,115.0,0.5379999999999999,0.84,0.296,26.0,42.0,110.0,0.488,0.7440000000000001,0.25,23.0,36.0,1,104.4,103.1,0.677,0.552,1
289,103.0,0.451,0.905,0.37,21.0,44.0,89.0,0.455,0.75,0.308,22.0,40.0,1,106.7,99.9,0.677,0.387,1
290,112.0,0.42,0.867,0.429,25.0,48.0,113.0,0.477,0.818,0.3670000000000001,17.0,41.0,0,103.7,104.5,0.677,0.517,1
291,94.0,0.455,0.684,0.379,23.0,42.0,103.0,0.488,0.722,0.455,19.0,41.0,0,104.7,97.6,0.677,0.2189999999999999,0
292,111.0,0.489,0.708,0.444,23.0,49.0,98.0,0.439,0.72,0.381,27.0,36.0,1,104.2,112.3,0.677,0.8059999999999999,0
293,108.0,0.513,0.8240000000000001,0.48,26.0,46.0,85.0,0.366,0.645,0.278,18.0,40.0,1,103.6,107.6,0.677,0.387,1
294,113.0,0.529,0.619,0.455,27.0,35.0,107.0,0.48,0.893,0.476,21.0,41.0,1,102.4,108.6,0.677,0.344,1
295,111.0,0.5379999999999999,0.792,0.316,28.0,44.0,97.0,0.4529999999999999,0.846,0.235,26.0,36.0,1,102.3,98.2,0.677,0.655,1
296,88.0,0.395,0.8079999999999999,0.2689999999999999,19.0,40.0,108.0,0.469,0.917,0.179,28.0,45.0,0,103.8,97.8,0.677,0.467,1
297,96.0,0.419,0.955,0.188,16.0,43.0,98.0,0.44,0.667,0.5,24.0,44.0,0,104.9,100.8,0.677,0.581,1
298,104.0,0.481,0.87,0.364,28.0,39.0,98.0,0.42,0.8,0.348,25.0,41.0,1,105.3,104.4,0.677,0.355,0
299,103.0,0.379,0.913,0.4,14.0,50.0,126.0,0.478,0.774,0.4,25.0,49.0,0,100.2,100.8,0.677,0.7,1
300,103.0,0.446,0.8,0.357,24.0,56.0,83.0,0.357,0.818,0.238,17.0,41.0,1,101.4,93.9,0.677,0.552,0
301,96.0,0.4039999999999999,0.667,0.308,26.0,45.0,104.0,0.4629999999999999,0.682,0.419,27.0,44.0,0,102.1,104.0,0.677,0.3329999999999999,1
302,93.0,0.435,0.765,0.3,26.0,50.0,86.0,0.41,0.833,0.095,11.0,39.0,1,101.3,97.9,0.677,0.516,1
303,102.0,0.3979999999999999,0.792,0.3329999999999999,18.0,49.0,99.0,0.366,0.64,0.3,24.0,60.0,1,101.4,106.5,0.677,0.5479999999999999,1
304,92.0,0.418,0.7140000000000001,0.353,13.0,49.0,101.0,0.4529999999999999,0.833,0.158,26.0,35.0,0,103.3,97.0,0.677,0.3670000000000001,1
305,110.0,0.482,0.8079999999999999,0.563,22.0,43.0,111.0,0.5379999999999999,0.68,0.455,25.0,35.0,0,101.7,104.0,0.677,0.7240000000000001,0
306,123.0,0.489,0.833,0.414,24.0,60.0,80.0,0.3670000000000001,0.706,0.118,15.0,38.0,1,99.1,97.5,0.677,0.452,1
307,122.0,0.5379999999999999,0.833,0.524,16.0,45.0,109.0,0.488,0.731,0.32,16.0,34.0,1,100.3,109.2,0.677,0.344,0
308,102.0,0.482,0.733,0.5,24.0,39.0,87.0,0.416,0.95,0.286,20.0,45.0,1,101.7,91.9,0.677,0.552,1
309,75.0,0.312,0.813,0.2,18.0,50.0,91.0,0.474,0.632,0.385,22.0,48.0,0,104.1,98.3,0.677,0.258,0
310,90.0,0.479,0.81,0.3329999999999999,18.0,42.0,95.0,0.375,0.792,0.385,17.0,43.0,0,104.4,102.5,0.677,0.469,1
311,111.0,0.495,0.75,0.286,24.0,53.0,92.0,0.408,0.647,0.3329999999999999,17.0,34.0,1,103.4,111.8,0.677,0.8059999999999999,1
312,85.0,0.375,0.7829999999999999,0.304,19.0,47.0,88.0,0.3779999999999999,0.667,0.455,20.0,56.0,0,106.1,100.3,0.677,0.143,0
313,103.0,0.418,0.81,0.4,22.0,51.0,88.0,0.337,0.7879999999999999,0.286,16.0,54.0,1,105.9,112.0,0.677,0.517,1
314,120.0,0.551,0.867,0.409,31.0,41.0,121.0,0.5,0.643,0.409,29.0,44.0,0,106.2,107.6,0.677,0.519,0
315,94.0,0.407,0.7,0.3329999999999999,21.0,45.0,102.0,0.451,0.8,0.421,19.0,52.0,0,106.2,95.9,0.677,0.581,0
316,87.0,0.386,0.75,0.182,18.0,47.0,97.0,0.44,0.895,0.273,17.0,43.0,0,107.3,97.5,0.677,0.233,1
317,127.0,0.58,0.727,0.409,23.0,41.0,121.0,0.524,0.5589999999999999,0.593,22.0,33.0,1,106.7,101.9,0.677,0.8,0
318,116.0,0.433,0.879,0.321,24.0,41.0,123.0,0.542,0.7240000000000001,0.5,22.0,46.0,0,105.6,108.5,0.677,0.531,0
319,99.0,0.413,0.7140000000000001,0.308,23.0,46.0,97.0,0.447,0.875,0.368,19.0,49.0,1,104.6,95.1,0.677,0.467,1
320,102.0,0.442,0.8290000000000001,0.263,13.0,41.0,98.0,0.462,0.7390000000000001,0.346,19.0,40.0,1,105.0,95.3,0.677,0.516,0
321,80.0,0.3879999999999999,0.722,0.3329999999999999,20.0,36.0,101.0,0.4589999999999999,0.65,0.313,21.0,56.0,0,105.1,100.0,0.677,0.552,1
322,96.0,0.43,1.0,0.3,23.0,42.0,112.0,0.506,0.85,0.409,24.0,45.0,0,104.3,99.3,0.677,0.143,1
323,100.0,0.4629999999999999,0.8420000000000001,0.3229999999999999,23.0,41.0,101.0,0.4479999999999999,0.68,0.222,30.0,47.0,0,104.4,112.1,0.677,0.655,1
324,114.0,0.513,0.8390000000000001,0.444,20.0,31.0,123.0,0.561,0.8420000000000001,0.517,29.0,40.0,0,103.3,106.4,0.677,0.7240000000000001,1
325,81.0,0.382,0.615,0.263,19.0,37.0,94.0,0.482,0.6,0.222,21.0,56.0,0,103.4,95.6,0.677,0.387,1
326,104.0,0.413,0.857,0.625,21.0,44.0,108.0,0.442,0.737,0.303,30.0,52.0,0,103.7,104.4,0.677,0.2189999999999999,1
327,115.0,0.529,0.708,0.4,32.0,56.0,86.0,0.36,0.7829999999999999,0.174,12.0,41.0,1,103.0,107.4,0.677,0.344,1
328,105.0,0.421,0.682,0.417,27.0,49.0,103.0,0.494,0.826,0.222,22.0,38.0,1,100.8,103.4,0.677,0.8059999999999999,1
329,81.0,0.3829999999999999,0.762,0.231,16.0,47.0,89.0,0.429,0.556,0.4379999999999999,17.0,42.0,0,103.1,95.3,0.677,0.531,1
330,102.0,0.3879999999999999,0.737,0.387,19.0,55.0,83.0,0.325,0.818,0.2,11.0,50.0,1,104.4,100.7,0.677,0.5,1
331,102.0,0.467,0.909,0.258,26.0,47.0,104.0,0.449,0.684,0.407,21.0,39.0,0,105.4,105.9,0.677,0.758,0
332,104.0,0.451,0.708,0.25,25.0,58.0,93.0,0.375,0.733,0.278,22.0,44.0,1,104.9,104.9,0.677,0.233,1
333,106.0,0.4429999999999999,0.6759999999999999,0.481,17.0,45.0,102.0,0.425,0.6970000000000001,0.5,19.0,50.0,1,104.9,105.6,0.677,0.344,0
334,112.0,0.478,0.833,0.273,22.0,56.0,116.0,0.494,0.743,0.414,20.0,32.0,0,103.8,104.2,0.677,0.5479999999999999,0
335,95.0,0.43,0.6,0.429,20.0,50.0,93.0,0.42,0.7859999999999999,0.348,24.0,43.0,1,103.8,98.9,0.677,0.387,1
336,115.0,0.457,0.7929999999999999,0.5,22.0,46.0,111.0,0.456,0.818,0.297,20.0,53.0,1,100.8,90.0,0.677,0.258,0
337,82.0,0.365,0.818,0.2,13.0,40.0,108.0,0.5,0.857,0.444,24.0,47.0,0,99.8,93.1,0.677,0.679,1
338,105.0,0.446,0.6409999999999999,0.214,15.0,52.0,83.0,0.355,0.794,0.125,10.0,43.0,1,101.7,108.6,0.677,0.5479999999999999,0
339,112.0,0.506,0.8,0.414,27.0,36.0,103.0,0.519,0.833,0.4,17.0,38.0,1,102.1,99.7,0.677,0.355,1
340,113.0,0.526,0.857,0.474,22.0,39.0,115.0,0.512,0.727,0.6,22.0,32.0,0,101.9,96.5,0.677,0.3670000000000001,1
341,113.0,0.391,0.833,0.3329999999999999,16.0,53.0,112.0,0.442,0.69,0.308,20.0,51.0,1,99.7,105.1,0.677,0.8,0
342,103.0,0.444,0.8,0.389,27.0,43.0,99.0,0.421,0.765,0.391,18.0,52.0,1,97.2,103.5,0.677,0.387,0
343,101.0,0.471,0.769,0.474,22.0,47.0,102.0,0.455,0.7140000000000001,0.368,25.0,41.0,0,97.6,102.4,0.677,0.233,1
344,101.0,0.4679999999999999,0.733,0.412,20.0,41.0,113.0,0.43,0.8290000000000001,0.476,27.0,47.0,0,98.5,102.4,0.677,0.517,0
345,102.0,0.476,0.765,0.4579999999999999,21.0,36.0,95.0,0.415,0.643,0.409,23.0,50.0,1,98.8,98.3,0.677,0.5,0
346,81.0,0.439,0.5,0.278,24.0,43.0,88.0,0.386,0.895,0.25,17.0,48.0,0,102.2,95.5,0.677,0.679,0
347,87.0,0.395,0.8420000000000001,0.467,18.0,40.0,98.0,0.405,0.733,0.545,17.0,57.0,0,104.9,87.8,0.677,0.469,1
348,102.0,0.513,0.7859999999999999,0.429,24.0,42.0,88.0,0.455,0.625,0.471,18.0,32.0,1,102.1,88.8,0.677,0.469,1
349,116.0,0.479,0.857,0.609,26.0,31.0,115.0,0.513,0.857,0.409,20.0,48.0,1,99.5,97.9,0.677,0.8,1
350,113.0,0.6,0.8079999999999999,0.5,28.0,43.0,95.0,0.425,0.667,0.1669999999999999,16.0,34.0,1,99.7,98.0,0.677,0.3329999999999999,1
351,108.0,0.532,0.76,0.385,25.0,44.0,90.0,0.423,0.5379999999999999,0.3329999999999999,17.0,33.0,1,100.7,91.7,0.677,0.679,0
352,76.0,0.392,0.5,0.263,19.0,42.0,74.0,0.408,0.8,0.4,16.0,45.0,1,101.1,100.9,0.677,0.758,0
353,93.0,0.3779999999999999,0.778,0.25,22.0,40.0,106.0,0.5,0.7,0.4,23.0,49.0,0,99.9,104.4,0.677,0.519,1
354,90.0,0.352,0.622,0.2,19.0,52.0,110.0,0.446,0.65,0.395,28.0,54.0,0,98.4,100.7,0.677,0.452,1
355,98.0,0.513,0.75,0.407,28.0,44.0,87.0,0.345,0.875,0.231,16.0,48.0,1,96.8,99.6,0.677,0.3670000000000001,1
356,126.0,0.494,0.66,0.321,27.0,44.0,115.0,0.526,0.6970000000000001,0.5710000000000001,26.0,33.0,1,94.4,99.8,0.677,0.8059999999999999,0
357,125.0,0.535,0.7829999999999999,0.556,34.0,48.0,94.0,0.3929999999999999,0.762,0.444,19.0,39.0,1,91.6,96.9,0.677,0.5,1
358,74.0,0.33,0.667,0.133,17.0,47.0,90.0,0.361,0.857,0.3,24.0,58.0,0,93.4,94.1,0.677,0.517,0
359,91.0,0.426,0.75,0.45,17.0,45.0,90.0,0.415,0.632,0.37,24.0,38.0,1,94.4,102.1,0.677,0.3670000000000001,0
360,115.0,0.511,0.667,0.5770000000000001,35.0,46.0,89.0,0.413,0.7390000000000001,0.25,19.0,36.0,1,95.6,90.3,0.677,0.5,1
361,95.0,0.43,0.727,0.3929999999999999,25.0,41.0,100.0,0.444,0.8,0.32,24.0,45.0,0,94.8,89.9,0.677,0.5,1
362,101.0,0.462,0.75,0.455,23.0,62.0,78.0,0.326,0.611,0.391,15.0,41.0,1,97.0,97.4,0.677,0.469,0
363,94.0,0.434,0.762,0.375,23.0,44.0,81.0,0.411,0.636,0.368,20.0,40.0,1,99.1,103.7,0.677,0.3670000000000001,1
364,104.0,0.412,0.8,0.273,22.0,44.0,95.0,0.3979999999999999,0.7140000000000001,0.238,21.0,52.0,1,100.6,96.1,0.677,0.5,0
365,82.0,0.3879999999999999,0.632,0.25,18.0,40.0,94.0,0.452,0.84,0.368,27.0,46.0,0,105.5,102.9,0.5,0.75,0
366,109.0,0.519,0.76,0.476,30.0,38.0,91.0,0.467,0.652,0.375,18.0,36.0,1,105.9,102.6,0.5,0.75,0
367,97.0,0.38,0.8,0.389,19.0,65.0,87.0,0.355,0.56,0.259,17.0,51.0,1,106.1,102.5,0.5,0.75,1
368,92.0,0.3929999999999999,0.8,0.316,20.0,48.0,102.0,0.506,0.696,0.3,21.0,41.0,0,108.5,103.1,0.5,0.75,0
369,91.0,0.3929999999999999,0.667,0.238,14.0,48.0,100.0,0.452,0.65,0.478,19.0,50.0,0,110.1,102.6,0.5,0.75,1
370,129.0,0.4379999999999999,0.857,0.5,26.0,45.0,127.0,0.51,0.583,0.3670000000000001,23.0,55.0,1,107.1,99.6,0.5,0.75,0
371,92.0,0.4029999999999999,0.958,0.28,17.0,55.0,88.0,0.347,0.619,0.25,18.0,44.0,1,108.4,107.9,0.5,0.5,1
372,107.0,0.4270000000000001,0.778,0.37,26.0,46.0,100.0,0.4320000000000001,0.76,0.3929999999999999,20.0,42.0,1,107.4,110.4,0.5,0.5,0
373,115.0,0.557,0.696,0.423,27.0,29.0,101.0,0.465,0.763,0.3,14.0,37.0,1,107.0,109.8,0.5,0.5,1
